OrderID,OrderDate,CustomerID,ProductID,Quantity,DeliveryCounty,UnitPrice (KES),OrderTotal (KES),DeliveryFee (KES)
ORD17026,2024-01-10,C08608,P001,2,Kakamega,21500,43000,330
ORD17027,2024-12-22,C07123,P003,4,Nairobi,32000,128000,100
ORD17028,2023-07-19,C00600,P003,3,Kisumu,32000,96000,320
ORD17029,2024-10-04,C07289,P007,1,Kisii,4500,4500,280
ORD17030,2023-09-07,C07922,P010,1,Kakamega,1200,1200,330
ORD17031,2023-02-13,C01568,P009,2,Kiambu,3800,7600,120
ORD17032,2024-03-31,C01095,P001,1,Kiambu,21500,21500,120
ORD17033,2022-12-25,C09640,P008,1,Nakuru,6500,6500,220
ORD17034,2022-08-22,C09685,P001,1,Mombasa,21500,21500,380
ORD17035,2023-02-07,C06192,P003,2,Nairobi,32000,64000,100
ORD17036,2022-02-20,C01459,P004,1,Nakuru,3500,3500,220
ORD17037,2022-02-05,C09401,P011,3,Nakuru,900,2700,220
ORD17038,2024-06-10,C08047,P008,1,Meru,6500,6500,240
ORD17039,2023-01-08,C04935,P001,4,Meru,21500,86000,240
ORD17040,2023-12-16,C01355,P002,1,Nakuru,55000,55000,220
ORD17041,2024-12-24,C06474,P011,1,Kiambu,900,900,120
ORD17042,2024-12-17,C08405,P005,3,Nakuru,2200,6600,220
ORD17043,2023-12-29,C03895,P006,2,Mombasa,2800,5600,380
ORD17044,2024-07-04,C08033,P005,2,Mombasa,2200,4400,380
ORD17045,2024-05-22,C02964,P003,1,Nakuru,32000,32000,220
ORD17046,2024-05-29,C03043,P010,3,Kisumu,1200,3600,320
ORD17047,2023-06-04,C06974,P007,1,Bungoma,4500,4500,335
ORD17048,2024-10-13,C07140,P001,2,Kericho,21500,43000,290
ORD17049,2022-03-02,C06931,P002,2,Bungoma,55000,110000,335
ORD17050,2023-02-23,C01733,P011,4,Machakos,900,3600,150
ORD17051,2022-09-04,C07871,P009,4,Kisii,3800,15200,280
ORD17052,2022-01-12,C05341,P004,3,Bungoma,3500,10500,335
ORD17053,2023-11-15,C05112,P008,3,Nairobi,6500,19500,100
ORD17054,2023-02-12,C03082,P009,2,Kisumu,3800,7600,320
ORD17055,2023-02-15,C07803,P007,2,Mombasa,4500,9000,380
ORD17056,2024-04-04,C09463,P001,2,Kiambu,21500,43000,120
ORD17057,2022-11-17,C07528,P005,1,Kiambu,2200,2200,120
ORD17058,2024-06-19,C04869,P006,4,Kakamega,2800,11200,330
ORD17059,2023-06-05,C01530,P011,4,Bungoma,900,3600,335
ORD17060,2024-06-14,C01082,P008,2,Nakuru,6500,13000,220
ORD17061,2024-03-17,C07995,P010,2,Meru,1200,2400,240
ORD17062,2024-06-13,C03532,P008,4,Kakamega,6500,26000,330
ORD17063,2022-11-01,C09344,P009,3,Mombasa,3800,11400,380
ORD17064,2022-06-11,C09915,P009,2,Kiambu,3800,7600,120
ORD17065,2023-12-25,C00717,P004,2,Kisumu,3500,7000,320
ORD17066,2022-05-12,C06230,P006,3,Nakuru,2800,8400,220
ORD17067,2024-12-10,C00205,P003,2,Kiambu,32000,64000,120
ORD17068,2023-05-08,C06785,P001,4,Mombasa,21500,86000,380
ORD17069,2022-10-11,C04095,P006,4,Nairobi,2800,11200,100
ORD17070,2024-08-30,C05483,P001,3,Nairobi,21500,64500,100
ORD17071,2022-02-08,C05741,P009,4,Nyeri,3800,15200,180
ORD17072,2022-03-07,C09525,P011,3,Nairobi,900,2700,100
ORD17073,2022-04-28,C07220,P006,3,Mombasa,2800,8400,380
ORD17074,2023-06-29,C06155,P001,4,Meru,21500,86000,240
ORD17075,2024-04-05,C04843,P011,3,Machakos,900,2700,150
ORD17076,2024-04-29,C08104,P003,4,Nakuru,32000,128000,220
ORD17077,2024-05-21,C09430,P001,3,Bungoma,21500,64500,335
ORD17078,2022-07-25,C02019,P002,3,Kakamega,55000,165000,330
ORD17079,2023-09-29,C05052,P006,3,Kiambu,2800,8400,120
ORD17080,2023-11-08,C08710,P007,4,Kiambu,4500,18000,120
ORD17081,2022-02-21,C07836,P001,2,Bungoma,21500,43000,335
ORD17082,2022-05-19,C01439,P010,1,Nyeri,1200,1200,180
ORD17083,2022-08-27,C04087,P005,2,Mombasa,2200,4400,380
ORD17084,2022-04-14,C05128,P006,3,Nakuru,2800,8400,220
ORD17085,2024-07-04,C02053,P004,4,Kakamega,3500,14000,330
ORD17086,2024-09-21,C07530,P006,3,Meru,2800,8400,240
ORD17087,2024-08-15,C07148,P005,2,Nakuru,2200,4400,220
ORD17088,2022-09-12,C04369,P011,1,Machakos,900,900,150
ORD17089,2023-06-01,C04518,P007,2,Nakuru,4500,9000,220
ORD17090,2022-03-18,C02313,P004,4,Nakuru,3500,14000,220
ORD17091,2022-02-10,C05578,P001,4,Nairobi,21500,86000,100
ORD17092,2023-06-22,C08974,P002,2,Nakuru,55000,110000,220
ORD17093,2023-04-29,C01245,P006,2,Kisumu,2800,5600,320
ORD17094,2022-05-20,C02417,P010,1,Kakamega,1200,1200,330
ORD17095,2023-07-07,C06491,P011,3,Kisii,900,2700,280
ORD17096,2022-01-07,C06169,P002,4,Nyeri,55000,220000,180
ORD17097,2023-10-08,C09168,P005,4,Nairobi,2200,8800,100
ORD17098,2023-05-26,C05840,P004,1,Mombasa,3500,3500,380
ORD17099,2022-05-15,C08609,P007,4,Nairobi,4500,18000,100
ORD17100,2023-10-11,C08407,P004,4,Nairobi,3500,14000,100
ORD17101,2022-12-19,C09328,P007,2,Mombasa,4500,9000,380
ORD17102,2022-03-28,C07098,P011,2,Kisii,900,1800,280
ORD17103,2023-06-08,C05010,P008,1,Bungoma,6500,6500,335
ORD17104,2024-10-24,C01583,P007,4,Nairobi,4500,18000,100
ORD17105,2022-03-19,C08925,P002,1,Kericho,55000,55000,290
ORD17106,2023-09-02,C07877,P011,3,Kericho,900,2700,290
ORD17107,2024-10-14,C02428,P001,3,Bungoma,21500,64500,335
ORD17108,2024-03-19,C05722,P005,1,Nakuru,2200,2200,220
ORD17109,2024-12-19,C08424,P007,4,Meru,4500,18000,240
ORD17110,2024-10-06,C04931,P001,3,Machakos,21500,64500,150
ORD17111,2023-04-04,C04354,P011,4,Nakuru,900,3600,220
ORD17112,2022-05-14,C07833,P008,2,Nakuru,6500,13000,220
ORD17113,2023-02-11,C05376,P003,1,Nakuru,32000,32000,220
ORD17114,2024-08-06,C00403,P007,3,Bungoma,4500,13500,335
ORD17115,2024-06-18,C06568,P003,4,Nyeri,32000,128000,180
ORD17116,2022-09-04,C04866,P004,2,Bungoma,3500,7000,335
ORD17117,2024-04-29,C08147,P008,1,Bungoma,6500,6500,335
ORD17118,2024-02-22,C00065,P002,3,Kisii,55000,165000,280
ORD17119,2023-08-23,C02238,P006,2,Kericho,2800,5600,290
ORD17120,2022-07-29,C07771,P010,1,Mombasa,1200,1200,380
ORD17121,2024-04-21,C09142,P009,3,Mombasa,3800,11400,380
ORD17122,2024-02-22,C00173,P010,4,Bungoma,1200,4800,335
ORD17123,2022-07-23,C07936,P009,2,Kisumu,3800,7600,320
ORD17124,2022-11-01,C02676,P005,2,Kisii,2200,4400,280
ORD17125,2023-03-19,C09443,P003,4,Mombasa,32000,128000,380
ORD17126,2024-09-20,C04006,P006,2,Kakamega,2800,5600,330
ORD17127,2023-08-11,C06545,P009,2,Kericho,3800,7600,290
ORD17128,2022-04-11,C08830,P006,1,Meru,2800,2800,240
ORD17129,2024-09-20,C00949,P004,4,Nairobi,3500,14000,100
ORD17130,2024-09-09,C01695,P011,2,Kiambu,900,1800,120
ORD17131,2023-06-30,C04758,P005,4,Bungoma,2200,8800,335
ORD17132,2023-05-24,C06283,P007,1,Machakos,4500,4500,150
ORD17133,2023-04-23,C00143,P010,1,Mombasa,1200,1200,380
ORD17134,2022-12-23,C06002,P003,4,Nyeri,32000,128000,180
ORD17135,2023-10-23,C06653,P009,4,Kakamega,3800,15200,330
ORD17136,2024-06-13,C04582,P001,3,Meru,21500,64500,240
ORD17137,2023-01-10,C05088,P008,1,Kericho,6500,6500,290
ORD17138,2023-03-08,C01461,P005,2,Meru,2200,4400,240
ORD17139,2024-11-21,C03888,P010,1,Kakamega,1200,1200,330
ORD17140,2023-08-16,C08485,P009,1,Kericho,3800,3800,290
ORD17141,2022-08-22,C09836,P002,3,Kisii,55000,165000,280
ORD17142,2024-07-02,C00838,P001,4,Kiambu,21500,86000,120
ORD17143,2022-01-31,C09230,P010,1,Kisumu,1200,1200,320
ORD17144,2022-05-18,C05847,P007,3,Kisumu,4500,13500,320
ORD17145,2023-06-25,C08464,P010,4,Kiambu,1200,4800,120
ORD17146,2022-12-05,C02370,P011,1,Meru,900,900,240
ORD17147,2024-06-01,C08998,P009,3,Machakos,3800,11400,150
ORD17148,2022-10-13,C03175,P005,1,Kiambu,2200,2200,120
ORD17149,2022-02-23,C05986,P011,2,Nakuru,900,1800,220
ORD17150,2023-03-15,C00883,P004,4,Kisii,3500,14000,280
ORD17151,2024-08-14,C09024,P004,4,Kisumu,3500,14000,320
ORD17152,2022-04-15,C03172,P008,1,Meru,6500,6500,240
ORD17153,2024-11-21,C02041,P001,3,Machakos,21500,64500,150
ORD17154,2024-08-01,C06733,P001,3,Nakuru,21500,64500,220
ORD17155,2022-12-18,C09787,P008,2,Machakos,6500,13000,150
ORD17156,2022-08-05,C06373,P002,2,Meru,55000,110000,240
ORD17157,2022-07-02,C09819,P010,3,Nyeri,1200,3600,180
ORD17158,2024-04-21,C05986,P006,4,Nakuru,2800,11200,220
ORD17159,2022-04-23,C07563,P002,2,Kakamega,55000,110000,330
ORD17160,2022-11-21,C05901,P005,1,Kisii,2200,2200,280
ORD17161,2022-02-26,C07966,P003,1,Nakuru,32000,32000,220
ORD17162,2023-06-16,C05317,P007,4,Nairobi,4500,18000,100
ORD17163,2022-07-14,C08466,P009,4,Nairobi,3800,15200,100
ORD17164,2022-06-21,C00590,P002,2,Kiambu,55000,110000,120
ORD17165,2023-04-27,C08775,P007,1,Mombasa,4500,4500,380
ORD17166,2024-01-27,C05064,P008,4,Kericho,6500,26000,290
ORD17167,2024-11-16,C03634,P010,1,Machakos,1200,1200,150
ORD17168,2024-10-30,C01991,P008,2,Kisumu,6500,13000,320
ORD17169,2024-07-07,C06516,P007,4,Mombasa,4500,18000,380
ORD17170,2022-10-28,C01259,P004,3,Nairobi,3500,10500,100
ORD17171,2022-08-18,C02867,P004,1,Kisii,3500,3500,280
ORD17172,2022-06-21,C03739,P010,4,Kakamega,1200,4800,330
ORD17173,2024-06-29,C00572,P009,2,Nyeri,3800,7600,180
ORD17174,2022-02-15,C08737,P010,3,Nakuru,1200,3600,220
ORD17175,2024-10-28,C04223,P009,4,Kiambu,3800,15200,120
ORD17176,2023-08-17,C00638,P005,1,Kakamega,2200,2200,330
ORD17177,2024-11-06,C08233,P007,1,Nairobi,4500,4500,100
ORD17178,2022-03-04,C04883,P007,2,Kericho,4500,9000,290
ORD17179,2022-05-25,C04393,P009,1,Kisii,3800,3800,280
ORD17180,2024-03-28,C09813,P007,3,Nyeri,4500,13500,180
ORD17181,2023-06-17,C03673,P008,2,Nairobi,6500,13000,100
ORD17182,2023-09-15,C09492,P007,2,Kakamega,4500,9000,330
ORD17183,2024-12-31,C07258,P011,4,Nyeri,900,3600,180
ORD17184,2022-10-11,C04712,P004,2,Kisii,3500,7000,280
ORD17185,2022-11-26,C05644,P002,4,Kakamega,55000,220000,330
ORD17186,2022-09-04,C00160,P003,2,Mombasa,32000,64000,380
ORD17187,2024-07-13,C09924,P007,4,Kericho,4500,18000,290
ORD17188,2023-12-31,C05939,P011,4,Kakamega,900,3600,330
ORD17189,2024-12-04,C09925,P011,4,Kisumu,900,3600,320
ORD17190,2024-11-16,C00581,P009,3,Kisii,3800,11400,280
ORD17191,2023-04-23,C08412,P011,4,Kisumu,900,3600,320
ORD17192,2024-06-20,C07587,P002,3,Nairobi,55000,165000,100
ORD17193,2024-11-04,C04475,P007,4,Mombasa,4500,18000,380
ORD17194,2024-02-05,C09942,P004,4,Kericho,3500,14000,290
ORD17195,2024-06-15,C07074,P007,3,Nakuru,4500,13500,220
ORD17196,2022-01-24,C09663,P005,3,Kisumu,2200,6600,320
ORD17197,2022-12-20,C05060,P007,3,Bungoma,4500,13500,335
ORD17198,2022-05-07,C04329,P006,3,Nairobi,2800,8400,100
ORD17199,2022-02-22,C01395,P002,4,Kisii,55000,220000,280
ORD17200,2023-06-16,C00922,P007,4,Mombasa,4500,18000,380
ORD17201,2022-04-06,C02774,P005,2,Bungoma,2200,4400,335
ORD17202,2024-05-07,C04463,P009,2,Kisumu,3800,7600,320
ORD17203,2024-08-29,C04577,P011,4,Meru,900,3600,240
ORD17204,2023-10-18,C03435,P001,2,Kisumu,21500,43000,320
ORD17205,2024-08-27,C06734,P001,3,Kericho,21500,64500,290
ORD17206,2022-07-11,C09311,P002,2,Kericho,55000,110000,290
ORD17207,2023-01-04,C01866,P008,3,Nairobi,6500,19500,100
ORD17208,2023-01-22,C00725,P011,4,Bungoma,900,3600,335
ORD17209,2024-02-18,C00712,P009,2,Meru,3800,7600,240
ORD17210,2022-06-24,C07711,P011,3,Bungoma,900,2700,335
ORD17211,2023-09-06,C05081,P011,4,Nyeri,900,3600,180
ORD17212,2024-04-05,C00391,P007,4,Kericho,4500,18000,290
ORD17213,2022-07-07,C09263,P001,3,Mombasa,21500,64500,380
ORD17214,2022-06-22,C04488,P007,3,Nairobi,4500,13500,100
ORD17215,2022-11-20,C08117,P008,4,Kericho,6500,26000,290
ORD17216,2024-11-12,C06748,P007,1,Kisii,4500,4500,280
ORD17217,2024-10-20,C06067,P005,1,Kiambu,2200,2200,120
ORD17218,2023-07-08,C04495,P007,3,Nyeri,4500,13500,180
ORD17219,2022-12-05,C03573,P010,2,Kisumu,1200,2400,320
ORD17220,2024-05-17,C07770,P011,3,Kiambu,900,2700,120
ORD17221,2024-10-30,C02312,P002,4,Bungoma,55000,220000,335
ORD17222,2022-11-05,C06774,P009,3,Mombasa,3800,11400,380
ORD17223,2024-08-06,C06906,P002,1,Bungoma,55000,55000,335
ORD17224,2024-03-14,C03643,P002,3,Kisumu,55000,165000,320
ORD17225,2024-09-04,C06339,P005,1,Bungoma,2200,2200,335
ORD17226,2022-04-13,C02610,P008,2,Nyeri,6500,13000,180
ORD17227,2023-07-02,C09623,P006,2,Kiambu,2800,5600,120
ORD17228,2022-03-30,C06241,P009,2,Kisii,3800,7600,280
ORD17229,2023-12-28,C07807,P006,3,Kiambu,2800,8400,120
ORD17230,2023-04-15,C00758,P005,1,Kericho,2200,2200,290
ORD17231,2022-08-30,C05087,P001,3,Kisumu,21500,64500,320
ORD17232,2023-06-14,C06221,P008,2,Kakamega,6500,13000,330
ORD17233,2022-07-01,C09932,P003,3,Nyeri,32000,96000,180
ORD17234,2024-05-17,C05603,P002,1,Mombasa,55000,55000,380
ORD17235,2022-08-19,C09327,P007,4,Meru,4500,18000,240
ORD17236,2023-12-28,C06122,P011,1,Kakamega,900,900,330
ORD17237,2024-05-24,C08957,P002,2,Nyeri,55000,110000,180
ORD17238,2022-04-01,C02726,P001,2,Nairobi,21500,43000,100
ORD17239,2024-10-09,C03369,P011,2,Bungoma,900,1800,335
ORD17240,2023-05-24,C03498,P002,3,Kisii,55000,165000,280
ORD17241,2022-12-29,C08175,P006,1,Mombasa,2800,2800,380
ORD17242,2024-09-25,C09865,P002,3,Nairobi,55000,165000,100
ORD17243,2023-08-05,C05643,P001,2,Kiambu,21500,43000,120
ORD17244,2023-04-05,C08775,P001,1,Meru,21500,21500,240
ORD17245,2023-11-14,C04767,P004,4,Nairobi,3500,14000,100
ORD17246,2024-02-12,C04634,P008,2,Nakuru,6500,13000,220
ORD17247,2023-12-27,C01822,P006,1,Kisumu,2800,2800,320
ORD17248,2022-08-08,C01186,P004,1,Kisii,3500,3500,280
ORD17249,2024-07-31,C01638,P006,2,Kisii,2800,5600,280
ORD17250,2024-03-26,C07237,P006,4,Meru,2800,11200,240
ORD17251,2023-01-08,C08381,P009,1,Kisii,3800,3800,280
ORD17252,2023-08-23,C01747,P004,1,Kisumu,3500,3500,320
ORD17253,2022-04-03,C05798,P006,4,Nairobi,2800,11200,100
ORD17254,2024-05-13,C08090,P010,2,Nyeri,1200,2400,180
ORD17255,2023-08-03,C02621,P001,1,Nakuru,21500,21500,220
ORD17256,2024-02-10,C07598,P007,2,Kisii,4500,9000,280
ORD17257,2024-02-25,C08003,P007,3,Machakos,4500,13500,150
ORD17258,2023-05-25,C06108,P011,3,Nairobi,900,2700,100
ORD17259,2023-06-27,C09377,P001,4,Kiambu,21500,86000,120
ORD17260,2024-05-29,C02794,P008,2,Kericho,6500,13000,290
ORD17261,2022-02-22,C02501,P005,1,Kericho,2200,2200,290
ORD17262,2023-06-29,C08362,P009,4,Nakuru,3800,15200,220
ORD17263,2024-07-16,C04926,P008,3,Bungoma,6500,19500,335
ORD17264,2024-11-13,C01081,P003,2,Kericho,32000,64000,290
ORD17265,2023-10-02,C09456,P001,4,Kisii,21500,86000,280
ORD17266,2022-11-07,C04865,P003,4,Nakuru,32000,128000,220
ORD17267,2022-05-13,C04454,P002,2,Kiambu,55000,110000,120
ORD17268,2024-06-28,C02249,P002,1,Nyeri,55000,55000,180
ORD17269,2022-01-24,C01326,P011,1,Nyeri,900,900,180
ORD17270,2022-11-10,C03874,P004,1,Nairobi,3500,3500,100
ORD17271,2023-11-24,C01689,P002,2,Kiambu,55000,110000,120
ORD17272,2022-07-29,C02986,P008,3,Kericho,6500,19500,290
ORD17273,2024-03-01,C02077,P005,4,Machakos,2200,8800,150
ORD17274,2022-10-19,C09722,P001,2,Kisumu,21500,43000,320
ORD17275,2022-11-24,C01462,P006,1,Meru,2800,2800,240
ORD17276,2023-12-30,C09595,P007,1,Kiambu,4500,4500,120
ORD17277,2023-05-13,C00073,P001,4,Kisii,21500,86000,280
ORD17278,2024-04-12,C06031,P003,4,Mombasa,32000,128000,380
ORD17279,2023-07-18,C04612,P009,4,Kakamega,3800,15200,330
ORD17280,2022-09-14,C02797,P007,4,Kiambu,4500,18000,120
ORD17281,2022-01-01,C07718,P004,4,Mombasa,3500,14000,380
ORD17282,2024-10-26,C04517,P006,2,Kisii,2800,5600,280
ORD17283,2023-03-31,C02494,P006,1,Nairobi,2800,2800,100
ORD17284,2023-06-29,C04232,P003,1,Kakamega,32000,32000,330
ORD17285,2024-12-30,C03577,P002,2,Nakuru,55000,110000,220
ORD17286,2024-03-30,C08101,P005,3,Kisii,2200,6600,280
ORD17287,2024-12-26,C05729,P008,1,Kisii,6500,6500,280
ORD17288,2024-10-24,C00033,P003,3,Kericho,32000,96000,290
ORD17289,2023-04-12,C04374,P005,3,Nakuru,2200,6600,220
ORD17290,2022-03-26,C03599,P003,3,Kisumu,32000,96000,320
ORD17291,2024-06-11,C02393,P007,3,Kakamega,4500,13500,330
ORD17292,2022-10-09,C06706,P006,1,Nakuru,2800,2800,220
ORD17293,2023-06-14,C06791,P006,1,Nairobi,2800,2800,100
ORD17294,2024-03-20,C02678,P001,2,Nairobi,21500,43000,100
ORD17295,2024-09-09,C01402,P002,1,Bungoma,55000,55000,335
ORD17296,2022-11-06,C00818,P006,2,Mombasa,2800,5600,380
ORD17297,2024-12-15,C06204,P008,3,Kiambu,6500,19500,120
ORD17298,2024-06-30,C09853,P005,2,Kisii,2200,4400,280
ORD17299,2022-05-20,C04563,P002,2,Nairobi,55000,110000,100
ORD17300,2024-05-20,C04724,P005,1,Mombasa,2200,2200,380
ORD17301,2022-02-15,C02439,P009,2,Kakamega,3800,7600,330
ORD17302,2022-05-10,C06829,P006,3,Kakamega,2800,8400,330
ORD17303,2022-07-02,C01211,P005,1,Nakuru,2200,2200,220
ORD17304,2023-09-07,C06642,P010,1,Kiambu,1200,1200,120
ORD17305,2022-06-01,C00600,P006,1,Meru,2800,2800,240
ORD17306,2023-03-16,C05481,P011,4,Mombasa,900,3600,380
ORD17307,2022-08-20,C01847,P009,3,Bungoma,3800,11400,335
ORD17308,2023-05-24,C06593,P007,2,Mombasa,4500,9000,380
ORD17309,2024-01-03,C07862,P010,4,Meru,1200,4800,240
ORD17310,2022-12-01,C01888,P003,1,Kericho,32000,32000,290
ORD17311,2023-02-23,C00680,P010,4,Mombasa,1200,4800,380
ORD17312,2024-04-14,C03253,P010,4,Nakuru,1200,4800,220
ORD17313,2022-08-10,C01836,P005,2,Bungoma,2200,4400,335
ORD17314,2023-04-22,C02178,P004,3,Bungoma,3500,10500,335
ORD17315,2023-03-13,C08143,P011,4,Kisii,900,3600,280
ORD17316,2024-08-31,C00149,P005,3,Kisii,2200,6600,280
ORD17317,2024-04-14,C01496,P008,3,Machakos,6500,19500,150
ORD17318,2022-01-01,C01745,P011,1,Meru,900,900,240
ORD17319,2023-12-01,C01647,P006,1,Nairobi,2800,2800,100
ORD17320,2023-01-18,C02996,P004,2,Nairobi,3500,7000,100
ORD17321,2023-05-25,C06644,P005,2,Nakuru,2200,4400,220
ORD17322,2022-03-31,C09865,P011,4,Bungoma,900,3600,335
ORD17323,2023-06-06,C07379,P007,1,Mombasa,4500,4500,380
ORD17324,2023-10-20,C08850,P008,3,Nyeri,6500,19500,180
ORD17325,2024-11-12,C03668,P005,3,Machakos,2200,6600,150
ORD17326,2022-07-13,C09246,P002,4,Nakuru,55000,220000,220
ORD17327,2024-03-31,C00577,P006,1,Nakuru,2800,2800,220
ORD17328,2023-11-12,C04780,P009,2,Nyeri,3800,7600,180
ORD17329,2022-02-14,C08188,P003,4,Bungoma,32000,128000,335
ORD17330,2022-12-06,C02973,P007,3,Kisumu,4500,13500,320
ORD17331,2024-01-08,C07757,P008,1,Nyeri,6500,6500,180
ORD17332,2023-07-25,C03949,P006,2,Nyeri,2800,5600,180
ORD17333,2023-09-11,C06545,P003,2,Mombasa,32000,64000,380
ORD17334,2024-10-11,C02046,P001,3,Kiambu,21500,64500,120
ORD17335,2022-10-24,C01628,P003,3,Meru,32000,96000,240
ORD17336,2023-06-21,C01489,P011,3,Machakos,900,2700,150
ORD17337,2022-09-13,C09128,P006,3,Kericho,2800,8400,290
ORD17338,2022-07-19,C03564,P011,2,Kericho,900,1800,290
ORD17339,2024-05-28,C09907,P004,1,Kiambu,3500,3500,120
ORD17340,2023-10-14,C01803,P001,2,Bungoma,21500,43000,335
ORD17341,2022-03-06,C09613,P006,3,Kericho,2800,8400,290
ORD17342,2023-01-31,C03592,P001,1,Kiambu,21500,21500,120
ORD17343,2023-08-16,C03521,P008,2,Kiambu,6500,13000,120
ORD17344,2023-07-15,C05897,P003,1,Mombasa,32000,32000,380
ORD17345,2022-02-27,C07644,P003,2,Nyeri,32000,64000,180
ORD17346,2024-05-02,C07042,P001,1,Nakuru,21500,21500,220
ORD17347,2024-04-03,C03312,P003,2,Machakos,32000,64000,150
ORD17348,2022-05-10,C02306,P007,2,Bungoma,4500,9000,335
ORD17349,2024-08-20,C07876,P010,4,Nairobi,1200,4800,100
ORD17350,2024-09-18,C01968,P008,3,Kiambu,6500,19500,120
ORD17351,2022-05-14,C08010,P011,4,Kisumu,900,3600,320
ORD17352,2024-11-22,C05463,P008,2,Kisii,6500,13000,280
ORD17353,2022-09-17,C06898,P003,3,Meru,32000,96000,240
ORD17354,2023-06-14,C03459,P005,2,Kisumu,2200,4400,320
ORD17355,2022-03-27,C08586,P001,4,Kiambu,21500,86000,120
ORD17356,2022-01-06,C04779,P009,1,Bungoma,3800,3800,335
ORD17357,2024-03-31,C03731,P008,1,Meru,6500,6500,240
ORD17358,2024-08-03,C04366,P010,3,Bungoma,1200,3600,335
ORD17359,2022-10-25,C07548,P002,4,Meru,55000,220000,240
ORD17360,2022-07-18,C00028,P010,4,Mombasa,1200,4800,380
ORD17361,2023-07-11,C03492,P001,2,Kakamega,21500,43000,330
ORD17362,2022-06-13,C06424,P004,3,Mombasa,3500,10500,380
ORD17363,2024-06-25,C05302,P009,1,Kiambu,3800,3800,120
ORD17364,2023-07-09,C06161,P008,4,Nyeri,6500,26000,180
ORD17365,2024-04-27,C01174,P003,2,Kericho,32000,64000,290
ORD17366,2024-11-24,C00339,P010,3,Meru,1200,3600,240
ORD17367,2022-08-03,C09261,P006,4,Mombasa,2800,11200,380
ORD17368,2023-04-09,C00842,P009,4,Nyeri,3800,15200,180
ORD17369,2023-10-31,C00294,P010,1,Nairobi,1200,1200,100
ORD17370,2023-01-14,C09515,P008,4,Bungoma,6500,26000,335
ORD17371,2024-03-18,C06559,P010,1,Kakamega,1200,1200,330
ORD17372,2024-02-11,C01648,P005,4,Kakamega,2200,8800,330
ORD17373,2023-06-27,C04899,P009,2,Kakamega,3800,7600,330
ORD17374,2024-05-14,C04527,P009,2,Nyeri,3800,7600,180
ORD17375,2023-05-25,C05615,P003,2,Nairobi,32000,64000,100
ORD17376,2024-03-21,C03802,P008,3,Mombasa,6500,19500,380
ORD17377,2024-06-20,C08281,P004,3,Bungoma,3500,10500,335
ORD17378,2023-10-01,C07377,P010,2,Mombasa,1200,2400,380
ORD17379,2024-11-03,C00900,P007,2,Kakamega,4500,9000,330
ORD17380,2024-02-20,C03478,P010,2,Bungoma,1200,2400,335
ORD17381,2023-10-02,C01745,P008,1,Nairobi,6500,6500,100
ORD17382,2022-07-04,C06097,P007,2,Kisumu,4500,9000,320
ORD17383,2023-11-02,C02254,P005,3,Machakos,2200,6600,150
ORD17384,2023-11-28,C01634,P011,1,Nairobi,900,900,100
ORD17385,2023-06-19,C07002,P001,2,Machakos,21500,43000,150
ORD17386,2023-10-05,C07021,P008,3,Bungoma,6500,19500,335
ORD17387,2022-04-11,C09054,P005,1,Kisumu,2200,2200,320
ORD17388,2022-08-15,C08150,P003,1,Meru,32000,32000,240
ORD17389,2022-09-12,C04702,P002,3,Kericho,55000,165000,290
ORD17390,2022-10-04,C06736,P003,3,Machakos,32000,96000,150
ORD17391,2023-01-05,C01014,P009,1,Kisii,3800,3800,280
ORD17392,2022-04-30,C03300,P002,3,Nakuru,55000,165000,220
ORD17393,2024-09-05,C01507,P010,1,Nairobi,1200,1200,100
ORD17394,2024-01-10,C04804,P001,1,Meru,21500,21500,240
ORD17395,2023-05-20,C00978,P002,1,Kiambu,55000,55000,120
ORD17396,2024-02-21,C01818,P002,1,Kisii,55000,55000,280
ORD17397,2022-04-02,C04902,P011,2,Machakos,900,1800,150
ORD17398,2023-12-21,C09141,P005,3,Nairobi,2200,6600,100
ORD17399,2022-08-21,C06799,P001,2,Machakos,21500,43000,150
ORD17400,2022-05-25,C00474,P010,2,Kericho,1200,2400,290
ORD17401,2024-08-29,C00568,P008,2,Machakos,6500,13000,150
ORD17402,2022-06-10,C07967,P002,2,Kiambu,55000,110000,120
ORD17403,2024-05-15,C02259,P006,1,Mombasa,2800,2800,380
ORD17404,2022-05-07,C08121,P005,1,Meru,2200,2200,240
ORD17405,2023-04-11,C04311,P002,1,Nairobi,55000,55000,100
ORD17406,2024-03-19,C01983,P010,4,Kakamega,1200,4800,330
ORD17407,2023-03-01,C01097,P001,1,Nakuru,21500,21500,220
ORD17408,2024-05-12,C06611,P006,2,Kisumu,2800,5600,320
ORD17409,2023-10-06,C03571,P006,4,Meru,2800,11200,240
ORD17410,2023-05-25,C06498,P003,4,Nairobi,32000,128000,100
ORD17411,2024-04-21,C03647,P008,4,Kisii,6500,26000,280
ORD17412,2022-09-15,C02420,P009,1,Kisii,3800,3800,280
ORD17413,2022-07-24,C04280,P003,2,Mombasa,32000,64000,380
ORD17414,2024-11-20,C00674,P009,1,Mombasa,3800,3800,380
ORD17415,2023-06-17,C02803,P008,3,Nairobi,6500,19500,100
ORD17416,2023-11-03,C07313,P005,4,Nakuru,2200,8800,220
ORD17417,2024-02-02,C02370,P006,3,Kisii,2800,8400,280
