CustomerID,Gender,AgeGroup,Region,County,SignupChannel,FirstPurchaseDate
C08094,Female,18–25,Eastern,Meru,Referral,2024-12-16
C08095,Female,26–35,Eastern,Meru,Website,2024-12-23
C08096,Male,36–45,Coast,Mombasa,App,2022-08-18
C08097,Male,36–45,Central,Nyeri,Social Media,2022-01-11
C08098,Male,36–45,Nairobi,Nairobi,App,2023-06-26
C08099,Male,46+,Western,Kakamega,Referral,2023-06-06
C08100,Male,46+,Nyanza,Kisii,App,2024-12-13
C08101,Female,46+,Nyanza,Kisumu,App,2024-02-06
C08102,Male,36–45,Western,Bungoma,Social Media,2023-10-03
C08103,Female,18–25,Coast,Mombasa,Referral,2023-07-24
C08104,Female,26–35,Central,Kiambu,App,2023-02-09
C08105,Female,46+,Central,Kiambu,Website,2023-12-08
C08106,Male,18–25,Eastern,Meru,Social Media,2024-07-17
C08107,Female,46+,Nairobi,Nairobi,Website,2023-08-16
C08108,Female,46+,Rift Valley,Nakuru,Social Media,2022-07-05
C08109,Male,36–45,Central,Nyeri,App,2024-06-13
C08110,Female,36–45,Western,Kakamega,Social Media,2022-03-20
C08111,Female,46+,Rift Valley,Eldoret,App,2022-05-25
C08112,Female,26–35,Nyanza,Kisii,Website,2022-01-14
C08113,Male,46+,Rift Valley,Nakuru,App,2022-01-02
C08114,Female,26–35,Nairobi,Nairobi,Social Media,2023-05-31
C08115,Female,18–25,Western,Kakamega,Social Media,2024-01-26
C08116,Male,46+,Nairobi,Nairobi,Social Media,2022-03-07
C08117,Male,26–35,Rift Valley,Eldoret,Website,2022-09-03
C08118,Female,18–25,Coast,Mombasa,Referral,2023-07-26
C08119,Male,18–25,Central,Nyeri,Website,2023-03-12
C08120,Male,36–45,Western,Bungoma,App,2022-12-19
C08121,Male,18–25,Coast,Mombasa,App,2023-11-10
C08122,Male,36–45,Rift Valley,Nakuru,Website,2023-01-18
C08123,Male,18–25,Central,Kiambu,Website,2024-12-19
C08124,Male,18–25,Eastern,Meru,App,2023-04-15
C08125,Male,26–35,Coast,Mombasa,App,2022-03-15
C08126,Female,26–35,Coast,Mombasa,App,2022-01-26
C08127,Male,36–45,Rift Valley,Eldoret,Referral,2024-04-14
C08128,Male,46+,Nyanza,Kisumu,Referral,2023-09-20
C08129,Male,26–35,Rift Valley,Eldoret,Website,2024-02-13
C08130,Female,18–25,Coast,Mombasa,Website,2024-10-05
C08131,Male,36–45,Central,Nyeri,Referral,2022-09-23
C08132,Male,36–45,Nyanza,Kisii,Social Media,2023-07-04
C08133,Female,36–45,Rift Valley,Nakuru,Referral,2022-03-18
C08134,Male,18–25,Western,Bungoma,Website,2024-12-08
C08135,Female,26–35,Rift Valley,Nakuru,Referral,2024-10-10
C08136,Female,46+,Coast,Mombasa,Social Media,2023-03-23
C08137,Male,36–45,Coast,Mombasa,Website,2023-05-21
C08138,Female,18–25,Eastern,Meru,App,2024-09-22
C08139,Male,26–35,Rift Valley,Nakuru,Website,2024-05-19
C08140,Male,26–35,Coast,Mombasa,Referral,2022-10-26
C08141,Female,46+,Western,Bungoma,Referral,2024-01-04
C08142,Female,36–45,Nairobi,Nairobi,Social Media,2024-12-19
C08143,Male,18–25,Nyanza,Kisii,Referral,2022-06-06
C08144,Male,26–35,Nairobi,Nairobi,Social Media,2022-12-08
C08145,Female,18–25,Nyanza,Kisii,Website,2024-08-31
C08146,Male,26–35,Western,Kakamega,Referral,2024-06-12
C08147,Male,36–45,Rift Valley,Eldoret,Website,2024-11-24
C08148,Male,36–45,Eastern,Machakos,App,2024-07-05
C08149,Female,46+,Coast,Mombasa,App,2024-11-17
C08150,Male,26–35,Coast,Mombasa,Social Media,2022-11-10
C08151,Male,18–25,Coast,Mombasa,Referral,2023-04-20
C08152,Male,26–35,Rift Valley,Nakuru,Website,2023-08-20
C08153,Female,18–25,Nyanza,Kisii,Website,2023-09-28
C08154,Female,46+,Western,Bungoma,Referral,2023-03-21
C08155,Female,26–35,Coast,Mombasa,Website,2023-02-21
C08156,Male,36–45,Nairobi,Nairobi,Referral,2023-03-15
C08157,Female,18–25,Coast,Mombasa,Referral,2022-06-14
C08158,Male,36–45,Rift Valley,Eldoret,App,2023-02-24
C08159,Female,46+,Western,Bungoma,Referral,2024-09-14
C08160,Male,46+,Eastern,Meru,Website,2023-04-27
C08161,Female,18–25,Western,Bungoma,Referral,2023-06-01
C08162,Male,26–35,Nairobi,Nairobi,App,2022-03-23
C08163,Male,36–45,Coast,Mombasa,App,2022-04-29
C08164,Female,36–45,Coast,Mombasa,Social Media,2022-01-28
C08165,Male,18–25,Central,Kiambu,Website,2024-02-20
C08166,Female,18–25,Nyanza,Kisii,Referral,2023-05-13
C08167,Female,18–25,Nairobi,Nairobi,Website,2023-06-21
C08168,Male,46+,Central,Kiambu,Website,2023-06-03
C08169,Male,46+,Western,Bungoma,Referral,2022-07-13
C08170,Female,36–45,Eastern,Machakos,App,2023-08-15
C08171,Female,26–35,Nyanza,Kisumu,Website,2023-03-18
C08172,Female,18–25,Nairobi,Nairobi,Social Media,2024-11-25
C08173,Male,46+,Coast,Mombasa,Website,2022-09-15
C08174,Female,26–35,Western,Bungoma,App,2022-04-23
C08175,Male,18–25,Nairobi,Nairobi,Social Media,2022-01-14
C08176,Male,26–35,Coast,Mombasa,Social Media,2024-06-29
C08177,Female,18–25,Nyanza,Kisumu,Social Media,2022-05-20
C08178,Female,26–35,Coast,Mombasa,Social Media,2023-11-28
C08179,Male,36–45,Eastern,Meru,Referral,2024-05-19
C08180,Male,18–25,Western,Bungoma,Referral,2022-07-08
C08181,Male,18–25,Rift Valley,Nakuru,Referral,2022-03-23
C08182,Male,36–45,Coast,Mombasa,Social Media,2024-08-15
C08183,Female,18–25,Eastern,Machakos,App,2024-06-16
C08184,Male,18–25,Rift Valley,Nakuru,Website,2024-08-24
C08185,Female,46+,Western,Kakamega,Social Media,2023-01-16
C08186,Female,36–45,Nyanza,Kisii,App,2023-12-23
C08187,Female,46+,Nyanza,Kisumu,Website,2022-11-25
C08188,Male,36–45,Western,Kakamega,Social Media,2022-03-13
C08189,Male,26–35,Western,Bungoma,Website,2022-05-13
C08190,Female,36–45,Nairobi,Nairobi,Referral,2023-07-24
C08191,Female,36–45,Eastern,Machakos,Referral,2023-04-06
C08192,Female,46+,Eastern,Machakos,Referral,2022-05-05
C08193,Female,18–25,Western,Kakamega,App,2024-10-31
C08194,Male,36–45,Central,Nyeri,Referral,2024-07-29
C08195,Female,18–25,Central,Nyeri,App,2022-01-27
C08196,Male,36–45,Rift Valley,Nakuru,Referral,2022-07-26
C08197,Male,46+,Rift Valley,Nakuru,Referral,2022-11-08
C08198,Male,36–45,Central,Kiambu,Referral,2023-01-17
C08199,Male,26–35,Western,Bungoma,App,2022-10-23
C08200,Female,36–45,Western,Bungoma,Website,2023-02-06
C08201,Male,36–45,Rift Valley,Nakuru,App,2022-05-02
C08202,Female,18–25,Coast,Mombasa,Social Media,2024-01-21
C08203,Male,18–25,Western,Kakamega,Social Media,2022-04-16
C08204,Female,26–35,Central,Kiambu,App,2024-03-01
C08205,Female,36–45,Eastern,Machakos,App,2024-11-25
C08206,Female,18–25,Western,Kakamega,Website,2022-03-13
C08207,Female,36–45,Western,Bungoma,App,2023-07-22
C08208,Female,46+,Coast,Mombasa,Referral,2022-03-17
C08209,Male,46+,Rift Valley,Eldoret,Website,2023-12-23
C08210,Female,26–35,Western,Kakamega,App,2024-10-06
C08211,Male,46+,Nyanza,Kisii,App,2022-08-16
C08212,Female,18–25,Nairobi,Nairobi,Social Media,2023-03-29
C08213,Male,18–25,Central,Nyeri,Website,2024-02-05
C08214,Male,26–35,Nyanza,Kisii,Social Media,2023-05-02
C08215,Male,36–45,Rift Valley,Eldoret,App,2023-10-30
C08216,Female,18–25,Eastern,Meru,Website,2024-04-09
C08217,Male,46+,Nairobi,Nairobi,Referral,2024-03-01
C08218,Female,18–25,Nyanza,Kisumu,App,2024-08-28
C08219,Female,26–35,Nairobi,Nairobi,App,2023-05-05
C08220,Male,46+,Central,Kiambu,Social Media,2023-01-11
C08221,Male,46+,Rift Valley,Nakuru,Referral,2022-08-19
C08222,Female,46+,Western,Kakamega,App,2023-12-03
C08223,Female,26–35,Eastern,Meru,Social Media,2023-04-20
C08224,Female,26–35,Rift Valley,Nakuru,Social Media,2022-08-14
C08225,Female,36–45,Nairobi,Nairobi,App,2022-05-23
C08226,Female,36–45,Nyanza,Kisii,Website,2023-12-09
C08227,Female,36–45,Central,Nyeri,App,2022-02-23
C08228,Male,26–35,Central,Kiambu,Referral,2022-07-15
C08229,Female,46+,Rift Valley,Nakuru,App,2024-04-24
C08230,Female,46+,Western,Bungoma,Website,2022-10-25
C08231,Male,18–25,Nyanza,Kisii,Social Media,2023-06-21
C08232,Male,36–45,Western,Bungoma,Referral,2023-08-02
C08233,Male,46+,Western,Bungoma,Referral,2023-05-15
C08234,Female,46+,Nyanza,Kisumu,Referral,2023-09-16
C08235,Male,46+,Nairobi,Nairobi,Referral,2024-04-20
C08236,Male,46+,Rift Valley,Eldoret,Website,2022-07-25
C08237,Female,26–35,Rift Valley,Nakuru,Website,2024-05-29
C08238,Female,36–45,Coast,Mombasa,Website,2023-02-12
C08239,Female,46+,Rift Valley,Eldoret,Website,2022-10-06
C08240,Female,46+,Central,Kiambu,Social Media,2023-11-08
C08241,Male,46+,Nairobi,Nairobi,App,2024-07-29
C08242,Female,46+,Nyanza,Kisii,Website,2022-09-28
C08243,Male,18–25,Rift Valley,Nakuru,App,2023-03-17
C08244,Female,46+,Nairobi,Nairobi,Referral,2022-05-07
C08245,Male,46+,Rift Valley,Nakuru,Social Media,2023-05-02
C08246,Female,46+,Nyanza,Kisumu,Social Media,2023-07-02
C08247,Female,18–25,Eastern,Machakos,App,2024-09-12
C08248,Female,26–35,Nyanza,Kisumu,App,2024-07-25
C08249,Male,18–25,Nyanza,Kisumu,App,2024-02-11
C08250,Male,46+,Nyanza,Kisii,Social Media,2022-01-19
C08251,Male,26–35,Rift Valley,Eldoret,Website,2023-03-01
C08252,Female,46+,Coast,Mombasa,Social Media,2024-07-24
C08253,Male,26–35,Nyanza,Kisumu,Website,2022-02-27
C08254,Female,46+,Central,Kiambu,Referral,2023-02-27
C08255,Female,46+,Central,Kiambu,Website,2024-04-23
C08256,Female,26–35,Nairobi,Nairobi,App,2022-03-07
C08257,Male,26–35,Coast,Mombasa,Website,2024-03-25
C08258,Female,46+,Nairobi,Nairobi,Website,2024-06-20
C08259,Male,18–25,Central,Kiambu,Social Media,2023-03-13
C08260,Female,18–25,Western,Kakamega,App,2024-02-29
C08261,Female,18–25,Central,Kiambu,Referral,2024-12-27
C08262,Female,18–25,Eastern,Meru,Website,2022-08-23
C08263,Male,26–35,Nyanza,Kisii,Referral,2023-11-06
C08264,Male,26–35,Western,Kakamega,App,2022-04-08
C08265,Female,18–25,Central,Nyeri,Website,2024-10-29
C08266,Male,36–45,Rift Valley,Nakuru,Social Media,2024-07-15
C08267,Male,36–45,Rift Valley,Nakuru,Referral,2024-01-31
C08268,Female,36–45,Nairobi,Nairobi,Social Media,2023-03-03
C08269,Female,46+,Western,Kakamega,Referral,2022-08-15
C08270,Male,18–25,Nairobi,Nairobi,App,2022-01-17
C08271,Female,46+,Nyanza,Kisii,Website,2023-07-17
C08272,Female,26–35,Nyanza,Kisumu,Referral,2022-08-16
C08273,Male,26–35,Eastern,Meru,Social Media,2023-12-07
C08274,Male,36–45,Coast,Mombasa,Referral,2023-10-31
C08275,Female,36–45,Nairobi,Nairobi,Referral,2022-09-11
C08276,Male,26–35,Nyanza,Kisumu,Referral,2022-04-28
C08277,Male,36–45,Nairobi,Nairobi,Referral,2022-02-19
C08278,Female,36–45,Nyanza,Kisumu,Referral,2023-06-27
C08279,Female,26–35,Central,Kiambu,Referral,2022-11-23
C08280,Female,46+,Nairobi,Nairobi,Social Media,2024-08-01
C08281,Female,36–45,Central,Kiambu,Referral,2023-08-25
C08282,Male,46+,Nairobi,Nairobi,Referral,2022-04-12
C08283,Male,36–45,Coast,Mombasa,Referral,2023-01-23
C08284,Female,18–25,Eastern,Machakos,Website,2023-10-11
C08285,Female,46+,Rift Valley,Nakuru,App,2022-12-05
C08286,Female,46+,Rift Valley,Nakuru,App,2022-07-03
C08287,Female,36–45,Rift Valley,Eldoret,App,2022-02-25
C08288,Male,46+,Central,Nyeri,Social Media,2024-09-05
C08289,Male,18–25,Western,Kakamega,Social Media,2023-07-26
C08290,Female,26–35,Nyanza,Kisii,Social Media,2023-12-18
C08291,Female,18–25,Rift Valley,Nakuru,Referral,2024-10-04
C08292,Male,26–35,Coast,Mombasa,App,2022-08-04
C08293,Male,18–25,Rift Valley,Eldoret,Referral,2024-08-01
C08294,Male,18–25,Nairobi,Nairobi,Website,2022-11-10
C08295,Male,46+,Central,Kiambu,App,2022-08-21
C08296,Female,18–25,Western,Bungoma,Website,2024-01-15
C08297,Male,36–45,Nairobi,Nairobi,Website,2023-07-29
C08298,Male,36–45,Western,Kakamega,Referral,2024-06-06
C08299,Male,36–45,Nairobi,Nairobi,App,2022-09-04
C08300,Female,36–45,Nairobi,Nairobi,Website,2023-03-18
C08301,Female,46+,Eastern,Machakos,App,2022-05-15
C08302,Male,36–45,Eastern,Machakos,Website,2024-10-12
C08303,Male,18–25,Nyanza,Kisumu,Website,2024-10-22
C08304,Female,36–45,Central,Nyeri,Referral,2022-06-10
C08305,Female,46+,Coast,Mombasa,App,2022-05-20
C08306,Male,26–35,Coast,Mombasa,Referral,2022-10-31
C08307,Female,18–25,Coast,Mombasa,Referral,2022-05-05
C08308,Male,18–25,Nairobi,Nairobi,Referral,2024-07-25
C08309,Female,46+,Eastern,Machakos,Referral,2023-02-11
C08310,Male,26–35,Central,Nyeri,Referral,2022-06-13
C08311,Male,36–45,Nairobi,Nairobi,Website,2024-05-11
C08312,Female,26–35,Western,Bungoma,App,2022-08-28
C08313,Male,18–25,Eastern,Machakos,App,2022-05-29
C08314,Female,18–25,Eastern,Machakos,Referral,2023-08-07
C08315,Female,18–25,Rift Valley,Nakuru,App,2023-05-20
C08316,Female,26–35,Rift Valley,Eldoret,Website,2023-06-09
C08317,Male,36–45,Central,Kiambu,Referral,2024-02-14
C08318,Male,18–25,Western,Kakamega,Social Media,2024-11-13
C08319,Male,46+,Central,Nyeri,Social Media,2023-12-02
C08320,Female,36–45,Central,Kiambu,Website,2024-10-14
C08321,Male,18–25,Nairobi,Nairobi,Website,2022-02-19
C08322,Male,36–45,Nyanza,Kisumu,Social Media,2024-08-15
C08323,Male,46+,Central,Nyeri,Referral,2023-11-26
C08324,Male,26–35,Rift Valley,Eldoret,Website,2022-01-26
C08325,Female,18–25,Nyanza,Kisii,Social Media,2023-10-12
C08326,Male,46+,Nairobi,Nairobi,Referral,2022-01-11
C08327,Female,18–25,Nyanza,Kisumu,Website,2024-03-18
C08328,Female,18–25,Coast,Mombasa,App,2022-01-11
C08329,Female,26–35,Western,Kakamega,App,2024-02-11
C08330,Female,26–35,Nyanza,Kisumu,App,2024-02-09
C08331,Male,36–45,Central,Nyeri,Referral,2024-08-30
C08332,Male,46+,Nairobi,Nairobi,Website,2023-02-11
C08333,Male,46+,Western,Bungoma,Social Media,2024-12-04
C08334,Female,26–35,Central,Kiambu,Website,2024-04-21
C08335,Male,18–25,Western,Kakamega,App,2023-12-18
C08336,Female,36–45,Rift Valley,Nakuru,App,2022-12-25
C08337,Male,26–35,Coast,Mombasa,Referral,2023-07-08
C08338,Male,36–45,Rift Valley,Eldoret,Social Media,2022-10-12
C08339,Male,36–45,Central,Kiambu,Referral,2023-02-04
C08340,Female,46+,Central,Nyeri,Social Media,2023-01-23
C08341,Male,36–45,Central,Nyeri,Website,2024-02-23
C08342,Female,46+,Eastern,Meru,Referral,2023-03-01
C08343,Female,18–25,Coast,Mombasa,Referral,2024-10-26
C08344,Female,18–25,Western,Kakamega,Referral,2023-03-17
C08345,Male,26–35,Central,Kiambu,App,2022-12-22
C08346,Male,18–25,Central,Nyeri,App,2024-07-07
C08347,Female,46+,Western,Bungoma,Social Media,2024-02-04
C08348,Female,36–45,Rift Valley,Nakuru,Website,2023-07-08
C08349,Female,36–45,Rift Valley,Eldoret,Referral,2022-09-25
C08350,Female,18–25,Central,Nyeri,App,2024-09-18
C08351,Female,46+,Nairobi,Nairobi,Referral,2022-03-05
C08352,Male,36–45,Eastern,Machakos,Social Media,2023-03-18
C08353,Male,18–25,Rift Valley,Eldoret,Social Media,2023-06-25
C08354,Male,46+,Nairobi,Nairobi,Website,2023-04-15
C08355,Female,46+,Eastern,Machakos,Social Media,2024-05-27
C08356,Female,36–45,Central,Kiambu,Referral,2023-12-13
C08357,Male,26–35,Coast,Mombasa,Website,2022-01-13
C08358,Male,26–35,Nyanza,Kisii,Website,2022-08-10
C08359,Female,46+,Nyanza,Kisii,App,2024-05-30
C08360,Female,46+,Central,Kiambu,Referral,2024-04-18
C08361,Female,18–25,Rift Valley,Eldoret,Social Media,2024-01-22
C08362,Male,46+,Nairobi,Nairobi,App,2022-09-27
C08363,Female,18–25,Coast,Mombasa,Referral,2024-01-02
C08364,Female,18–25,Western,Bungoma,Referral,2024-04-23
C08365,Female,18–25,Eastern,Machakos,Website,2023-09-08
C08366,Male,46+,Central,Nyeri,Website,2022-03-06
C08367,Female,46+,Coast,Mombasa,Referral,2024-11-27
C08368,Male,18–25,Coast,Mombasa,App,2022-01-28
C08369,Female,36–45,Rift Valley,Eldoret,Website,2022-08-25
C08370,Female,46+,Eastern,Meru,Website,2023-01-19
C08371,Male,26–35,Coast,Mombasa,Referral,2022-11-22
C08372,Female,36–45,Rift Valley,Nakuru,Referral,2022-03-26
C08373,Male,26–35,Nairobi,Nairobi,Website,2024-01-19
C08374,Female,46+,Rift Valley,Nakuru,App,2022-09-03
C08375,Male,36–45,Nairobi,Nairobi,Website,2023-01-23
C08376,Female,46+,Nairobi,Nairobi,Referral,2024-07-17
C08377,Male,46+,Western,Bungoma,Website,2022-09-23
C08378,Male,36–45,Western,Kakamega,Referral,2024-01-31
C08379,Female,46+,Coast,Mombasa,Website,2024-03-14
C08380,Male,36–45,Rift Valley,Nakuru,Referral,2022-08-16
C08381,Female,46+,Western,Kakamega,Referral,2022-08-28
C08382,Male,18–25,Nairobi,Nairobi,App,2023-01-23
C08383,Female,26–35,Western,Kakamega,Referral,2023-01-13
C08384,Female,18–25,Eastern,Machakos,Website,2022-07-31
C08385,Female,46+,Coast,Mombasa,Referral,2024-03-05
C08386,Female,46+,Rift Valley,Eldoret,Social Media,2023-11-07
C08387,Male,46+,Rift Valley,Eldoret,Website,2023-10-11
C08388,Female,18–25,Nyanza,Kisumu,App,2022-06-20
C08389,Female,46+,Rift Valley,Eldoret,Website,2024-03-19
C08390,Female,36–45,Coast,Mombasa,App,2022-04-14
C08391,Female,26–35,Eastern,Meru,Social Media,2023-01-07
C08392,Female,46+,Rift Valley,Eldoret,App,2022-05-09
C08393,Male,46+,Nyanza,Kisumu,Referral,2022-08-08
C08394,Female,26–35,Coast,Mombasa,Social Media,2023-04-17
C08395,Male,26–35,Nairobi,Nairobi,Social Media,2024-09-14
C08396,Male,26–35,Central,Kiambu,App,2023-08-31
C08397,Female,18–25,Central,Kiambu,Website,2024-12-11
C08398,Female,18–25,Nairobi,Nairobi,App,2022-04-04
C08399,Male,46+,Western,Bungoma,App,2024-11-10
C08400,Male,26–35,Rift Valley,Nakuru,Social Media,2022-04-16
C08401,Male,46+,Central,Kiambu,Referral,2023-09-04
C08402,Female,46+,Western,Bungoma,Website,2024-04-28
C08403,Male,46+,Central,Kiambu,App,2024-08-05
C08404,Male,18–25,Nairobi,Nairobi,Referral,2024-05-03
C08405,Female,26–35,Rift Valley,Nakuru,Referral,2023-03-05
C08406,Male,46+,Rift Valley,Nakuru,Website,2024-11-27
C08407,Female,18–25,Western,Bungoma,Referral,2022-10-29
C08408,Male,36–45,Nairobi,Nairobi,App,2023-10-01
C08409,Female,36–45,Western,Bungoma,Social Media,2022-03-12
C08410,Male,46+,Rift Valley,Nakuru,Referral,2023-10-08
C08411,Female,46+,Rift Valley,Eldoret,Social Media,2023-06-09
C08412,Female,26–35,Coast,Mombasa,Website,2022-06-23
C08413,Male,26–35,Western,Bungoma,Website,2022-03-31
C08414,Female,46+,Coast,Mombasa,Referral,2023-01-03
C08415,Male,18–25,Nairobi,Nairobi,Social Media,2024-03-11
C08416,Female,46+,Eastern,Machakos,App,2024-12-21
C08417,Female,26–35,Central,Nyeri,Social Media,2022-11-15
C08418,Female,26–35,Coast,Mombasa,Referral,2024-04-03
C08419,Female,18–25,Central,Kiambu,Social Media,2023-07-05
C08420,Female,46+,Nyanza,Kisii,Social Media,2022-03-01
C08421,Female,26–35,Nairobi,Nairobi,Website,2022-05-07
C08422,Female,46+,Eastern,Meru,Referral,2022-03-24
C08423,Male,26–35,Nyanza,Kisii,Social Media,2024-08-03
C08424,Male,36–45,Nyanza,Kisii,Referral,2023-08-09
C08425,Female,36–45,Rift Valley,Nakuru,App,2023-10-09
C08426,Female,36–45,Nyanza,Kisumu,Referral,2024-06-08
C08427,Female,26–35,Nairobi,Nairobi,App,2023-07-28
C08428,Male,18–25,Coast,Mombasa,Referral,2023-05-28
C08429,Female,36–45,Nairobi,Nairobi,Referral,2022-03-06
C08430,Male,26–35,Coast,Mombasa,Social Media,2022-07-02
C08431,Female,46+,Nyanza,Kisii,Social Media,2024-12-25
C08432,Female,36–45,Nyanza,Kisii,App,2024-04-14
C08433,Female,18–25,Eastern,Machakos,App,2022-02-23
C08434,Female,18–25,Coast,Mombasa,Website,2022-08-24
C08435,Female,18–25,Nyanza,Kisumu,Social Media,2024-06-07
C08436,Male,46+,Rift Valley,Eldoret,App,2023-09-04
C08437,Female,46+,Central,Nyeri,Social Media,2024-08-16
C08438,Male,18–25,Eastern,Meru,Referral,2023-03-14
C08439,Male,18–25,Nairobi,Nairobi,Website,2024-09-30
C08440,Female,18–25,Eastern,Machakos,Social Media,2023-11-25
C08441,Female,46+,Central,Kiambu,Social Media,2024-08-20
C08442,Female,46+,Coast,Mombasa,Social Media,2023-06-08
C08443,Male,26–35,Nairobi,Nairobi,Social Media,2023-02-08
C08444,Male,36–45,Nairobi,Nairobi,App,2022-12-09
C08445,Male,46+,Coast,Mombasa,App,2024-03-10
C08446,Female,18–25,Western,Kakamega,Website,2022-08-02
C08447,Male,36–45,Western,Kakamega,Referral,2024-10-20
C08448,Male,46+,Eastern,Meru,Referral,2022-11-18
C08449,Male,36–45,Nyanza,Kisii,Website,2024-12-14
C08450,Female,26–35,Western,Kakamega,Referral,2024-02-23
C08451,Male,46+,Eastern,Machakos,App,2024-05-05
C08452,Male,18–25,Western,Kakamega,Social Media,2024-12-30
C08453,Female,18–25,Central,Nyeri,Referral,2024-12-27
C08454,Female,26–35,Rift Valley,Nakuru,Social Media,2022-06-29
C08455,Female,26–35,Nyanza,Kisii,Social Media,2023-01-15
C08456,Male,26–35,Eastern,Machakos,App,2024-07-21
C08457,Male,26–35,Rift Valley,Nakuru,Social Media,2023-03-26
C08458,Male,26–35,Rift Valley,Eldoret,Referral,2022-05-11
C08459,Female,46+,Western,Kakamega,App,2024-06-22
C08460,Male,46+,Coast,Mombasa,Website,2022-11-26
C08461,Female,36–45,Central,Nyeri,App,2023-09-29
C08462,Female,26–35,Central,Nyeri,Referral,2022-02-22
C08463,Male,18–25,Central,Nyeri,App,2023-04-13
C08464,Male,18–25,Nyanza,Kisii,Referral,2023-10-02
C08465,Male,26–35,Nairobi,Nairobi,Referral,2023-02-17
C08466,Female,26–35,Nyanza,Kisumu,App,2024-11-03
C08467,Female,26–35,Eastern,Meru,Referral,2023-05-11
C08468,Male,26–35,Rift Valley,Nakuru,Website,2023-01-03
C08469,Female,26–35,Rift Valley,Eldoret,Referral,2023-06-23
C08470,Male,18–25,Nairobi,Nairobi,Website,2023-09-29
C08471,Male,36–45,Eastern,Machakos,Website,2023-05-30
C08472,Male,26–35,Nairobi,Nairobi,Referral,2023-04-26
C08473,Female,26–35,Rift Valley,Eldoret,Social Media,2023-02-18
C08474,Female,26–35,Western,Bungoma,Website,2022-08-16
C08475,Male,46+,Nyanza,Kisumu,Website,2022-05-17
C08476,Male,18–25,Central,Nyeri,App,2024-03-01
C08477,Female,18–25,Rift Valley,Nakuru,Website,2024-04-14
C08478,Male,36–45,Coast,Mombasa,Website,2023-04-17
C08479,Female,46+,Central,Kiambu,Website,2023-06-02
C08480,Male,46+,Rift Valley,Eldoret,Website,2022-11-01
C08481,Female,46+,Nyanza,Kisumu,Social Media,2023-10-17
C08482,Male,36–45,Nairobi,Nairobi,Website,2022-06-30
C08483,Female,36–45,Western,Bungoma,Referral,2022-01-30
C08484,Male,36–45,Western,Bungoma,Social Media,2024-08-29
C08485,Female,46+,Central,Nyeri,Website,2024-02-04
C08486,Female,18–25,Nyanza,Kisumu,Referral,2022-02-09
C08487,Female,46+,Western,Kakamega,Referral,2022-07-06
C08488,Female,36–45,Western,Kakamega,Social Media,2022-11-15
C08489,Male,46+,Eastern,Meru,Social Media,2024-01-02
C08490,Female,26–35,Coast,Mombasa,Referral,2024-06-10
C08491,Female,46+,Central,Kiambu,Social Media,2022-11-20
C08492,Male,46+,Nairobi,Nairobi,Social Media,2024-07-31
C08493,Female,18–25,Western,Bungoma,App,2024-12-02
C08494,Male,18–25,Eastern,Meru,Social Media,2023-10-18
C08495,Female,18–25,Nyanza,Kisumu,App,2022-06-23
C08496,Female,26–35,Western,Bungoma,Social Media,2023-11-16
C08497,Female,18–25,Coast,Mombasa,Social Media,2024-11-30
C08498,Female,26–35,Nairobi,Nairobi,Referral,2023-02-13
C08499,Female,36–45,Nyanza,Kisumu,App,2022-06-29
C08500,Female,18–25,Nyanza,Kisumu,Social Media,2024-05-03
C08501,Male,46+,Central,Kiambu,Website,2022-02-06
C08502,Male,46+,Western,Kakamega,Social Media,2023-02-10
C08503,Female,26–35,Central,Kiambu,Referral,2023-06-23
C08504,Female,18–25,Nairobi,Nairobi,Referral,2023-01-11
C08505,Male,46+,Western,Bungoma,Referral,2022-09-13
C08506,Male,36–45,Rift Valley,Nakuru,App,2022-10-05
C08507,Female,18–25,Western,Kakamega,App,2022-09-06
C08508,Female,36–45,Rift Valley,Nakuru,App,2023-11-24
C08509,Female,46+,Nyanza,Kisii,Website,2024-11-06
C08510,Female,18–25,Central,Nyeri,App,2022-05-05
C08511,Female,26–35,Coast,Mombasa,Referral,2022-07-31
C08512,Female,46+,Western,Bungoma,App,2023-04-17
C08513,Male,36–45,Coast,Mombasa,App,2024-01-19
C08514,Female,18–25,Western,Bungoma,Social Media,2023-05-15
C08515,Female,36–45,Nyanza,Kisii,App,2024-03-21
C08516,Male,36–45,Central,Nyeri,Social Media,2024-06-07
C08517,Male,26–35,Nairobi,Nairobi,App,2022-06-24
C08518,Male,26–35,Nairobi,Nairobi,Social Media,2022-11-13
C08519,Male,46+,Nairobi,Nairobi,Referral,2024-09-27
C08520,Female,26–35,Western,Kakamega,App,2024-04-03
C08521,Male,26–35,Western,Kakamega,Referral,2024-05-19
C08522,Male,46+,Coast,Mombasa,App,2024-07-19
C08523,Female,46+,Central,Nyeri,Website,2024-06-05
C08524,Male,46+,Western,Kakamega,Website,2022-09-26
C08525,Male,46+,Central,Nyeri,Referral,2023-04-15
C08526,Female,36–45,Coast,Mombasa,Referral,2022-08-12
C08527,Female,36–45,Western,Bungoma,Website,2024-12-23
C08528,Female,46+,Nairobi,Nairobi,Website,2024-09-01
C08529,Female,46+,Nairobi,Nairobi,Social Media,2024-06-25
C08530,Female,18–25,Nyanza,Kisumu,App,2024-04-09
C08531,Female,18–25,Rift Valley,Nakuru,Website,2022-08-26
